sx,sy,sz,x,y,z,vx,vy,vz,svx,svy,svz,ox,oy,oz
0.796252,0.0879191,0.5,0.907882,-0.0917328,0.521953,-0.128704,0.162173,0.00200076,-0.334892,0.538956,-0.0439062,-2.53209,1.49371,4850.83
0.793499,0.0915402,0.5,0.906939,-0.0901077,0.521852,-0.094274,0.162351,-0.0101467,-0.340319,0.544944,-0.0437031,-2.5604,1.78614,4864.16
0.793499,0.0915402,0.5,0.905643,-0.0884292,0.521878,-0.129448,0.167684,0.00267959,-0.336432,0.539908,-0.0437567,-2.49159,1.48701,4848.68
0.790692,0.0952193,0.5,0.90482,-0.0868716,0.521838,-0.0822099,0.155611,-0.0040313,-0.342384,0.546273,-0.043676,-2.624,1.88439,4858.84
0.78783,0.0989559,0.5,0.903493,-0.0850694,0.521897,-0.132533,0.180038,0.00585938,-0.346989,0.552076,-0.0437933,-2.48474,1.52608,4846.59
0.784914,0.102749,0.5,0.902448,-0.0834786,0.521863,-0.104468,0.158927,-0.00340606,-0.3526,0.558684,-0.0437251,-2.68725,1.79555,4858.68
0.781944,0.106599,0.5,0.901411,-0.0816682,0.521891,-0.103569,0.180861,0.00280464,-0.358402,0.564801,-0.0437813,-2.55743,1.81313,4850.6
0.778919,0.110504,0.5,0.900364,-0.0798807,0.52182,-0.104599,0.178577,-0.00709199,-0.364336,0.571153,-0.0436393,-2.62623,1.83641,4861.64
0.775839,0.114463,0.5,0.899173,-0.078148,0.521993,-0.119022,0.173105,0.0173102,-0.370001,0.577833,-0.0439858,-2.71582,1.78145,4836.25
0.772705,0.118476,0.5,0.898237,-0.0763389,0.521944,-0.093494,0.18073,-0.00493045,-0.376596,0.584446,-0.0438871,-2.68396,1.9999,4862.39
0.769516,0.122543,0.5,0.897176,-0.0744966,0.521987,-0.105945,0.184052,0.00438858,-0.382981,0.591118,-0.043975,-2.71533,1.93362,4849.51
0.769516,0.122543,0.5,0.896195,-0.0727041,0.522049,-0.0980254,0.179073,0.00617497,-0.380037,0.58574,-0.0440986,-2.71015,1.97386,4849.29
0.766273,0.126661,0.5,0.895398,-0.0707955,0.521975,-0.0815918,0.195445,-0.00765991,-0.387376,0.592369,-0.043949,-2.63671,2.12686,4863.34
0.762976,0.13083,0.5,0.894399,-0.068974,0.522111,-0.0998178,0.181969,0.0136421,-0.39427,0.599413,-0.0442221,-2.80005,2.03618,4840.46
0.759624,0.13505,0.5,0.893318,-0.0671698,0.522192,-0.107958,0.180241,0.00809237,-0.401082,0.606659,-0.0443841,-2.83762,2.03433,4849.36
0.756219,0.139318,0.5,0.89246,-0.0652516,0.522334,-0.0857589,0.191636,0.0141304,-0.408723,0.61371,-0.044667,-2.80432,2.2434,4842.85
0.75276,0.143635,0.5,0.891507,-0.063223,0.522316,-0.095197,0.202656,-0.00175067,-0.416241,0.620574,-0.044632,-2.77093,2.19517,4858.96
0.75276,0.143635,0.5,0.890543,-0.0613495,0.522404,-0.0963462,0.187175,0.00875333,-0.413348,0.614953,-0.0448072,-2.85036,2.17526,4846.25
0.749247,0.147998,0.5,0.889542,-0.0593526,0.522507,-0.10002,0.199491,0.0103313,-0.420883,0.622053,-0.045014,-2.80582,2.20604,4846.18
0.745681,0.152407,0.5,0.888644,-0.0574662,0.522514,-0.0896234,0.188458,0.000690739,-0.428889,0.629621,-0.0450279,-2.93329,2.32363,4856.69
0.742062,0.156861,0.5,0.887688,-0.0554136,0.522679,-0.0955662,0.205059,0.0164587,-0.436876,0.636824,-0.0453573,-2.86205,2.3292,4839.22
0.738391,0.161358,0.5,0.886843,-0.0535171,0.522699,-0.0843893,0.189461,0.00201863,-0.445358,0.644624,-0.0453978,-3.02215,2.4533,4856.91
0.734666,0.165896,0.5,0.885857,-0.0513882,0.522925,-0.0985614,0.212687,0.022586,-0.453571,0.651854,-0.0458499,-2.90457,2.40631,4833.49
0.734666,0.165896,0.5,0.884905,-0.0493673,0.523075,-0.0950243,0.201887,0.0149759,-0.450717,0.645791,-0.0461497,-2.94646,2.41163,4844.2
0.73089,0.170476,0.5,0.884107,-0.0472872,0.523068,-0.0797328,0.207809,-0.000643102,-0.459652,0.653289,-0.0461369,-2.94524,2.56988,4858.66
0.727062,0.175094,0.5,0.883096,-0.0451481,0.523244,-0.100997,0.213698,0.0175186,-0.468104,0.660727,-0.0464876,-2.96717,2.47042,4837.87
0.723182,0.17975,0.5,0.882113,-0.043109,0.523299,-0.0982696,0.203715,0.0055021,-0.476791,0.668578,-0.0465977,-3.07976,2.553,4853.23
0.719252,0.184443,0.5,0.881264,-0.0408924,0.52341,-0.0847942,0.221441,0.0111173,-0.486036,0.676006,-0.0468203,-2.99797,2.70255,4845.8
0.715271,0.18917,0.5,0.880451,-0.0387854,0.523408,-0.0812512,0.210494,-0.000238186,-0.49554,0.683867,-0.0468155,-3.12981,2.76339,4858.57
0.71124,0.193931,0.5,0.879415,-0.0365407,0.523605,-0.103456,0.224255,0.0197218,-0.504526,0.691415,-0.0472103,-3.08354,2.67352,4836.4
0.707159,0.198723,0.5,0.878637,-0.0342611,0.523795,-0.0776903,0.227734,0.0189477,-0.514436,0.698953,-0.0475897,-3.11619,2.92854,4841.31
0.707159,0.198723,0.5,0.877732,-0.0321011,0.523917,-0.0904333,0.215794,0.0122547,-0.51172,0.692473,-0.047835,-3.14606,2.78587,4846.99
0.703029,0.203546,0.5,0.876695,-0.0298866,0.523956,-0.103569,0.22123,0.00388839,-0.520999,0.700297,-0.0479128,-3.1533,2.77057,4853.89
0.698851,0.208396,0.5,0.875847,-0.0276589,0.524089,-0.0847227,0.222552,0.0132253,-0.53099,0.708166,-0.0481776,-3.2041,2.97784,4844.32
0.694624,0.213274,0.5,0.874956,-0.0253418,0.524242,-0.0890518,0.231493,0.0153511,-0.540996,0.715846,-0.0484849,-3.19038,2.99058,4843.51
0.69035,0.218176,0.5,0.873967,-0.0230786,0.524351,-0.0987757,0.226096,0.0108196,-0.550851,0.723763,-0.0487015,-3.28052,2.98334,4848.46
0.686029,0.223101,0.5,0.873035,-0.020721,0.524461,-0.0931129,0.235529,0.0110578,-0.561017,0.731467,-0.0489229,-3.25778,3.09282,4847.65
0.681662,0.228048,0.5,0.872101,-0.0184406,0.524511,-0.0956482,0.233517,0.00511475,-0.571316,0.739466,-0.0490228,-3.32513,3.12758,4853.87
0.67725,0.233014,0.5,0.871217,-0.0159132,0.524612,-0.0883015,0.252486,0.0100753,-0.581903,0.746783,-0.0492245,-3.24053,3.24762,4848
0.67725,0.233014,0.5,0.87038,-0.0135434,0.524614,-0.0836747,0.236749,0.000136957,-0.57939,0.739674,-0.0492272,-3.30424,3.23838,4858.72
0.672792,0.237998,0.5,0.869119,-0.0111324,0.52492,-0.125977,0.24087,0.0305652,-0.58898,0.747392,-0.0498391,-3.34246,3.03344,4826.23
0.66829,0.242998,0.5,0.868566,-0.00863781,0.524873,-0.0552234,0.249214,-0.00465058,-0.600827,0.754908,-0.049746,-3.30898,3.60264,4868.15
0.663745,0.248012,0.5,0.867308,-0.00616932,0.525152,-0.125679,0.246608,0.027832,-0.610689,0.762543,-0.0503032,-3.40525,3.13718,4828.44
0.659157,0.253037,0.5,0.866349,-0.0036513,0.525352,-0.0957686,0.251557,0.0199778,-0.621578,0.770065,-0.0507032,-3.4061,3.46578,4842.69
0.654526,0.258072,0.5,0.865418,-0.00111619,0.525468,-0.0929938,0.253263,0.0115818,-0.632676,0.777565,-0.050935,-3.4396,3.51777,4849.77
0.649855,0.263115,0.5,0.864444,0.00145798,0.525571,-0.0973942,0.257166,0.0103849,-0.643766,0.784971,-0.0511429,-3.45923,3.55119,4849.62
0.645143,0.268164,0.5,0.863541,0.00412182,0.525687,-0.0901891,0.266125,0.0114925,-0.655194,0.792126,-0.051373,-3.44567,3.67398,4848.71
0.645143,0.268164,0.5,0.862485,0.00666004,0.525813,-0.105439,0.253574,0.0126239,-0.652028,0.784511,-0.0516257,-3.4822,3.53191,4846.99
0.640391,0.273216,0.5,0.861521,0.0093664,0.525958,-0.0963462,0.270372,0.0144877,-0.663391,0.791549,-0.0519158,-3.41302,3.69157,4845.6
0.6356,0.27827,0.5,0.860537,0.0119753,0.526035,-0.0982636,0.260632,0.00770532,-0.674812,0.798884,-0.05207,-3.53551,3.73177,4853.2
0.630771,0.283323,0.5,0.859305,0.0146905,0.526268,-0.123112,0.271261,0.023241,-0.685602,0.805899,-0.0525353,-3.50682,3.64028,4835.92
0.625905,0.288374,0.5,0.858337,0.0175215,0.526366,-0.0967035,0.282823,0.00983113,-0.697296,0.812558,-0.0527321,-3.46714,3.9029,4852.59
0.621003,0.29342,0.5,0.857396,0.0202945,0.526491,-0.0940001,0.277032,0.012475,-0.709181,0.819376,-0.0529819,-3.56298,3.97058,4848.46
0.616065,0.298459,0.5,0.856006,0.0230058,0.526744,-0.138904,0.27086,0.0252537,-0.719823,0.826359,-0.0534874,-3.65042,3.7325,4835.14
0.611092,0.303489,0.5,0.855033,0.0258997,0.52689,-0.097162,0.289105,0.0146365,-0.731822,0.832767,-0.0537804,-3.5498,4.12376,4849.04
0.611092,0.303489,0.5,0.854005,0.0286412,0.527011,-0.102759,0.27389,0.012082,-0.728737,0.824542,-0.0540223,-3.60886,4.01379,4849.19
0.606086,0.308507,0.5,0.852743,0.0315447,0.527216,-0.126042,0.290063,0.0204899,-0.73997,0.830886,-0.0544325,-3.54157,3.94832,4839.49
0.601048,0.313511,0.5,0.851624,0.0344104,0.527414,-0.111769,0.286294,0.0197158,-0.751729,0.837302,-0.0548272,-3.62119,4.13613,4842.82
0.595977,0.3185,0.5,0.850531,0.0372936,0.527551,-0.109214,0.288039,0.0137314,-0.763661,0.843619,-0.0551021,-3.63991,4.20646,4848.79
0.590876,0.32347,0.5,0.849277,0.0402431,0.52775,-0.125238,0.294657,0.0199183,-0.775204,0.849682,-0.0555009,-3.63776,4.16937,4841.18
0.585745,0.32842,0.5,0.848153,0.0432818,0.527859,-0.112334,0.303579,0.0108017,-0.787224,0.855416,-0.0557171,-3.61056,4.33625,4851.77
0.580585,0.333348,0.5,0.846957,0.0461468,0.528036,-0.11945,0.286215,0.0176913,-0.799116,0.861603,-0.0560713,-3.78287,4.35214,4844.28
0.575397,0.33825,0.5,0.845569,0.0492362,0.528321,-0.142126,0.316362,0.029187,-0.810516,0.867042,-0.0566413,-3.59794,4.28227,4832.24
0.575397,0.33825,0.5,0.844416,0.0522937,0.528464,-0.115211,0.305442,0.0142852,-0.807056,0.85787,-0.0569273,-3.62341,4.43944,4849.57
0.570183,0.343126,0.5,0.843176,0.0553868,0.528657,-0.123851,0.309015,0.019299,-0.81898,0.863216,-0.0573137,-3.64042,4.44747,4842.02
0.564942,0.347971,0.5,0.841897,0.0584903,0.528892,-0.127757,0.310043,0.0235149,-0.830865,0.868443,-0.0577844,-3.6714,4.50279,4838.86
0.559677,0.352785,0.5,0.84054,0.0616371,0.529081,-0.135665,0.314371,0.0188643,-0.842586,0.873445,-0.0581621,-3.66911,4.51765,4843.83
0.554388,0.357566,0.5,0.839297,0.0647989,0.529217,-0.124172,0.31588,0.0136064,-0.854724,0.8783,-0.0584345,-3.68987,4.67203,4849.08
0.554388,0.357566,0.5,0.837967,0.0680465,0.529405,-0.13286,0.324436,0.018775,-0.850735,0.868557,-0.0588104,-3.56542,4.57136,4841.48
0.549077,0.362309,0.5,0.836444,0.0711934,0.529702,-0.152147,0.314382,0.0296839,-0.862101,0.873348,-0.0594046,-3.69345,4.53836,4831.66
0.543743,0.367015,0.5,0.835247,0.0744558,0.529965,-0.11951,0.32593,0.0262362,-0.874512,0.877676,-0.0599298,-3.62823,4.8508,4838.17
0.538389,0.371679,0.5,0.833591,0.0776919,0.530185,-0.165504,0.323294,0.0219667,-0.885604,0.881962,-0.0603696,-3.67962,4.56723,4839.67
0.533016,0.376301,0.5,0.832375,0.0810449,0.530374,-0.121457,0.334965,0.0188941,-0.898078,0.885768,-0.0607479,-3.62022,4.98547,4844.24
0.527624,0.380877,0.5,0.830846,0.0843814,0.530698,-0.152749,0.333326,0.0324052,-0.909667,0.889488,-0.0613966,-3.67515,4.81231,4829.05
0.522214,0.385406,0.5,0.829285,0.0876798,0.530985,-0.155917,0.329515,0.0286061,-0.921215,0.89318,-0.0619693,-3.71882,4.88318,4835.23
0.522214,0.385406,0.5,0.827954,0.0911016,0.531162,-0.133009,0.341848,0.0176853,-0.917221,0.882914,-0.0623233,-3.5497,4.99734,4844.83
0.516788,0.389886,0.5,0.82643,0.0944664,0.531472,-0.152284,0.336157,0.0310475,-0.928926,0.886258,-0.0629449,-3.64539,4.94343,4829.57
0.511346,0.394314,0.5,0.824928,0.0978895,0.531688,-0.149986,0.341976,0.0215618,-0.940747,0.889273,-0.0633765,-3.6103,5.03699,4841.14
0.50589,0.398688,0.5,0.823336,0.10141,0.532002,-0.159108,0.351694,0.0313155,-0.952337,0.891834,-0.0640035,-3.57285,5.05397,4829.44
0.50042,0.403006,0.5,0.821633,0.104775,0.53237,-0.170148,0.336159,0.0367759,-0.963636,0.894693,-0.0647397,-3.71098,5.05734,4825.87
0.494939,0.407266,0.5,0.819959,0.108411,0.532744,-0.167147,0.363225,0.037419,-0.975062,0.896566,-0.0654888,-3.52038,5.15933,4825.24
0.489446,0.411466,0.5,0.818405,0.111937,0.532904,-0.155291,0.352271,0.0159763,-0.986879,0.898588,-0.0658087,-3.62025,5.28505,4847.43
0.489446,0.411466,0.5,0.816857,0.115529,0.533248,-0.154648,0.358902,0.0343047,-0.982234,0.88781,-0.0664954,-3.50414,5.26161,4824.63
0.483942,0.415604,0.5,0.815175,0.119023,0.533623,-0.16804,0.349079,0.0374667,-0.993699,0.889742,-0.0672455,-3.60338,5.2528,4824.38
0.478429,0.419678,0.5,0.81361,0.122665,0.533833,-0.156393,0.363818,0.0209842,-1.00554,0.891039,-0.0676656,-3.48873,5.39968,4841.14
0.472908,0.423686,0.5,0.811993,0.126422,0.53421,-0.161508,0.375335,0.0376393,-1.01725,0.891792,-0.0684191,-3.44193,5.44608,4821.65
0.46738,0.427627,0.5,0.810254,0.130101,0.534541,-0.173679,0.367479,0.0330721,-1.02862,0.892579,-0.0690812,-3.50792,5.42721,4828.46
0.461845,0.431498,0.5,0.808576,0.133759,0.534809,-0.171893,0.374638,0.0275208,-1.04019,0.893216,-0.0696187,-3.45243,5.51647,4833.09
0.456306,0.435297,0.5,0.806928,0.137468,0.535093,-0.164652,0.37054,0.0283858,-1.05187,0.893487,-0.070187,-3.49207,5.63602,4831.98
0.456306,0.435297,0.5,0.805054,0.14126,0.535486,-0.187149,0.378833,0.0391816,-1.04625,0.882111,-0.0709714,-3.35871,5.44096,4818.66
0.450761,0.439024,0.5,0.803294,0.145117,0.535796,-0.175859,0.385279,0.030982,-1.0576,0.881721,-0.0715916,-3.32526,5.61338,4829.12
0.445213,0.442675,0.5,0.801402,0.148849,0.536225,-0.189024,0.372873,0.0429271,-1.06857,0.881478,-0.072451,-3.42638,5.59273,4815.71
0.439663,0.44625,0.5,0.799507,0.152718,0.536652,-0.189334,0.386488,0.0425757,-1.07953,0.880598,-0.0733033,-3.31385,5.66835,4817.35
0.434111,0.449748,0.5,0.797549,0.156585,0.537073,-0.195551,0.386342,0.0420934,-1.09031,0.879488,-0.074146,-3.32198,5.69093,4817.26
0.434111,0.449748,0.5,0.795941,0.160525,0.537372,-0.160716,0.393577,0.0298387,-1.08549,0.867669,-0.0747434,-3.18453,5.88113,4829.55
0.428558,0.453165,0.5,0.793931,0.164369,0.537745,-0.200731,0.384081,0.0373118,-1.09612,0.866387,-0.0754904,-3.26585,5.66375,4818.11
0.423006,0.456501,0.5,0.792165,0.16834,0.538071,-0.17646,0.396659,0.0325779,-1.10748,0.864485,-0.0761425,-3.15589,5.93143,4825.15
0.417455,0.459755,0.5,0.790349,0.172306,0.538374,-0.181408,0.396246,0.0302139,-1.11868,0.862346,-0.0767474,-3.15774,5.94054,4826.22
0.411905,0.462924,0.5,0.788352,0.176244,0.538729,-0.199487,0.393415,0.0355433,-1.12934,0.860041,-0.077459,-3.1674,5.89242,4819.63
0.406359,0.466008,0.5,0.786572,0.180209,0.539127,-0.177818,0.396079,0.0396996,-1.14064,0.857399,-0.0782537,-3.13441,6.1315,4817.73
0.400816,0.469005,0.5,0.784503,0.184252,0.539518,-0.206781,0.403931,0.0391101,-1.15106,0.85426,-0.0790367,-3.06223,5.97456,4816.57
0.400816,0.469005,0.5,0.782571,0.188293,0.539992,-0.192984,0.4037,0.0472978,-1.14526,0.842137,-0.0799836,-2.99647,6.05986,4808.13
0.395278,0.471914,0.5,0.780536,0.192344,0.540352,-0.203304,0.404699,0.0360197,-1.15577,0.838711,-0.0807047,-2.97022,6.04041,4819.55
0.389745,0.474734,0.5,0.778589,0.1964,0.540765,-0.194461,0.405211,0.0412002,-1.16653,0.835001,-0.0815295,-2.95106,6.18552,4813.13
0.384218,0.477462,0.5,0.776529,0.200684,0.541223,-0.205811,0.428029,0.0457913,-1.17693,0.830334,-0.0824462,-2.76628,6.16922,4807.79
0.378698,0.480099,0.5,0.774598,0.204742,0.541555,-0.192901,0.405346,0.0331674,-1.1877,0.826073,-0.0831102,-2.91516,6.31589,4822.23
0.373186,0.482643,0.5,0.772488,0.209,0.542044,-0.210777,0.425378,0.0487984,-1.19791,0.820931,-0.0840871,-2.73258,6.26765,4802.84
0.367683,0.485093,0.5,0.770435,0.213093,0.542478,-0.205126,0.408897,0.0434451,-1.20826,0.816002,-0.0849569,-2.83457,6.37563,4811.31
0.367683,0.485093,0.5,0.768234,0.217432,0.54292,-0.219935,0.433557,0.0441061,-1.20165,0.802982,-0.0858399,-2.56113,6.22054,4806.48
0.362189,0.487448,0.5,0.766182,0.221581,0.543336,-0.204995,0.414479,0.0415873,-1.21198,0.7976,-0.0866724,-2.69355,6.41164,4810.59
0.356706,0.489707,0.5,0.764064,0.225834,0.543789,-0.211527,0.424854,0.0452196,-1.22208,0.791618,-0.0875777,-2.56909,6.42098,4805.44
0.351233,0.491868,0.5,0.76228,0.230151,0.544137,-0.178241,0.43128,0.0348049,-1.23314,0.785151,-0.0882745,-2.49128,6.70992,4818.09
0.345772,0.493932,0.5,0.760193,0.234497,0.5446,-0.213733,0.445058,0.0473816,-1.24326,0.778303,-0.0891999,-2.36586,6.51608,4800.89
0.340323,0.495896,0.5,0.758014,0.238752,0.545076,-0.217678,0.42508,0.0475241,-1.25307,0.771432,-0.0901513,-2.47822,6.57956,4803.07
0.334888,0.497761,0.5,0.755773,0.243163,0.545522,-0.223877,0.440669,0.0445765,-1.26266,0.763794,-0.0910437,-2.30232,6.59728,4804.73
0.329466,0.499526,0.5,0.753524,0.247455,0.545915,-0.224693,0.428797,0.039253,-1.27217,0.756211,-0.0918295,-2.35346,6.64908,4809.42
0.329466,0.499526,0.5,0.751289,0.251789,0.546342,-0.223293,0.432991,0.0426591,-1.26547,0.743209,-0.0926836,-2.2315,6.61358,4803.7
0.324059,0.501189,0.5,0.748877,0.256232,0.546724,-0.240955,0.443857,0.0382169,-1.27445,0.73487,-0.0934486,-2.11181,6.55557,4806.97
0.318667,0.50275,0.5,0.746598,0.260579,0.547078,-0.2277,0.434281,0.0353528,-1.28379,0.726512,-0.0941564,-2.13928,6.71783,4810.06
0.313291,0.504209,0.5,0.744302,0.265003,0.547476,-0.229355,0.441936,0.039789,-1.29303,0.717617,-0.0949529,-2.02508,6.75838,4804.6
0.307932,0.505564,0.5,0.741751,0.269538,0.547856,-0.254841,0.453089,0.0378835,-1.30146,0.708078,-0.0957114,-1.89509,6.6337,4804.92
0.302589,0.506816,0.5,0.739085,0.273964,0.548299,-0.266351,0.442151,0.0443324,-1.30949,0.698555,-0.0965989,-1.92828,6.63704,4797.65
0.302589,0.506816,0.5,0.736482,0.278483,0.548654,-0.260081,0.451419,0.035448,-1.30168,0.684999,-0.0973085,-1.76363,6.61975,4806.13
0.297265,0.507963,0.5,0.733932,0.282874,0.549099,-0.254734,0.438646,0.0444574,-1.31,0.675269,-0.0981985,-1.81183,6.73127,4796.3
0.29196,0.509006,0.5,0.731329,0.287416,0.549433,-0.260045,0.453789,0.0333163,-1.31811,0.66477,-0.0988655,-1.62508,6.72377,4807.52
0.286673,0.509943,0.5,0.728684,0.291912,0.549771,-0.264226,0.449171,0.0338284,-1.32603,0.654094,-0.0995427,-1.60873,6.7523,4804.8
0.281407,0.510775,0.5,0.725897,0.29645,0.550123,-0.278457,0.45333,0.0351622,-1.33347,0.642976,-0.100247,-1.50815,6.70656,4802.26
0.27616,0.511501,0.5,0.723119,0.301058,0.550403,-0.277516,0.46039,0.0279392,-1.34088,0.631327,-0.100806,-1.39013,6.76286,4809.32
0.270935,0.51212,0.5,0.72039,0.305676,0.550762,-0.272568,0.461328,0.0359065,-1.34837,0.619332,-0.101525,-1.32068,6.85552,4800.49
0.265731,0.512633,0.5,0.717362,0.310075,0.551216,-0.302568,0.439525,0.0453447,-1.35489,0.607672,-0.102433,-1.40668,6.69518,4790.38
0.265731,0.512633,0.5,0.714518,0.314634,0.551459,-0.28412,0.455456,0.0242354,-1.34636,0.593995,-0.102918,-1.18364,6.75785,4812.27
0.26055,0.513039,0.5,0.711586,0.319234,0.551747,-0.292897,0.459523,0.028761,-1.35311,0.581414,-0.103494,-1.0977,6.74796,4803.58
0.255391,0.513338,0.5,0.708602,0.323742,0.552066,-0.29812,0.450386,0.0319348,-1.35963,0.568786,-0.104133,-1.09016,6.7642,4800.81
0.250255,0.51353,0.5,0.705499,0.328374,0.552335,-0.310041,0.46273,0.0268495,-1.36573,0.555466,-0.10467,-0.9125,6.71799,4805.07
0.245143,0.513614,0.5,0.702322,0.332931,0.552706,-0.317293,0.455194,0.0370558,-1.37154,0.542051,-0.105412,-0.898347,6.73079,4793.72
0.240056,0.513591,0.5,0.699165,0.337437,0.552989,-0.315394,0.450201,0.0282608,-1.37733,0.528463,-0.105978,-0.842099,6.77291,4803.81
0.234994,0.513461,0.5,0.6957,0.342058,0.553336,-0.346203,0.461655,0.0346203,-1.38212,0.51421,-0.106671,-0.671071,6.59989,4793.63
0.229956,0.513224,0.5,0.692354,0.34662,0.553687,-0.342676,0.467181,0.0360046,-1.38719,0.499811,-0.107374,-0.555755,6.68678,4793.44
0.229956,0.513224,0.5,0.689091,0.351104,0.553994,-0.325975,0.447903,0.0306188,-1.3774,0.486361,-0.107987,-0.615948,6.72026,4798.74
0.224945,0.512879,0.5,0.685569,0.355624,0.554275,-0.35183,0.45158,0.0280762,-1.38187,0.471766,-0.108549,-0.4818,6.56667,4798.2
0.21996,0.512428,0.5,0.682233,0.360257,0.554659,-0.333258,0.462813,0.0384254,-1.38682,0.456513,-0.109319,-0.314464,6.76586,4788.85
0.215002,0.511869,0.5,0.678687,0.36474,0.555008,-0.354278,0.447936,0.0348764,-1.39106,0.441385,-0.110017,-0.337963,6.62281,4792
0.210071,0.511203,0.5,0.675199,0.369309,0.555314,-0.34849,0.456415,0.0304938,-1.39538,0.425682,-0.110627,-0.168138,6.7055,4795.86
0.205168,0.510431,0.5,0.671514,0.3738,0.555575,-0.368128,0.448641,0.026135,-1.39904,0.409893,-0.111151,-0.135077,6.583,4797.69
0.200293,0.509552,0.5,0.667919,0.378357,0.555898,-0.359149,0.455281,0.0322147,-1.40288,0.393586,-0.111795,0.0183279,6.69763,4791.55
0.200293,0.509552,0.5,0.664296,0.382824,0.556173,-0.361941,0.446292,0.0274926,-1.39201,0.380184,-0.112346,0.0271673,6.58562,4795.56
0.195447,0.508567,0.5,0.660368,0.387288,0.556551,-0.392405,0.44595,0.0377406,-1.39476,0.363838,-0.113101,0.135646,6.42416,4782.58
0.19063,0.507477,0.5,0.656754,0.391827,0.55682,-0.361048,0.453464,0.0268972,-1.39837,0.346949,-0.11364,0.291392,6.67664,4796.82
0.185842,0.506281,0.5,0.652953,0.396246,0.557047,-0.379722,0.441454,0.0227051,-1.40133,0.330105,-0.114094,0.301649,6.53403,4797.29
0.181084,0.50498,0.5,0.649206,0.400706,0.557407,-0.374291,0.445509,0.0359661,-1.40437,0.312824,-0.114814,0.448275,6.62772,4784
0.176357,0.503575,0.5,0.645229,0.405189,0.557638,-0.397366,0.447933,0.0230802,-1.40662,0.295157,-0.115276,0.567296,6.45775,4796.77
0.17166,0.502066,0.5,0.640976,0.409573,0.557993,-0.424852,0.43797,0.0354302,-1.40795,0.277477,-0.115986,0.603914,6.31788,4780.68
0.17166,0.502066,0.5,0.636993,0.413986,0.558205,-0.397902,0.440826,0.021145,-1.396,0.26424,-0.116409,0.707715,6.42657,4797.35
0.166995,0.500453,0.5,0.632983,0.41832,0.55849,-0.400617,0.433034,0.0285287,-1.39797,0.246397,-0.11698,0.76448,6.42162,4787.26
0.16236,0.498737,0.5,0.629087,0.422729,0.5587,-0.389249,0.440409,0.021002,-1.40018,0.228025,-0.117401,0.934527,6.50564,4796.42
0.157758,0.496919,0.5,0.624801,0.427002,0.558989,-0.428211,0.426901,0.028886,-1.40113,0.209751,-0.117979,0.944718,6.24434,4784.53
0.153188,0.494999,0.5,0.620534,0.431325,0.559258,-0.426228,0.431837,0.0268197,-1.40204,0.191023,-0.118516,1.10615,6.29734,4788.07
0.14865,0.492978,0.5,0.616281,0.435605,0.559442,-0.424924,0.427657,0.018382,-1.40289,0.172118,-0.118884,1.18511,6.30048,4795.74
0.144145,0.490857,0.5,0.612024,0.439867,0.559734,-0.425222,0.425769,0.029154,-1.40364,0.152968,-0.119467,1.29566,6.31842,4783.67
0.139674,0.488636,0.5,0.607585,0.443998,0.55992,-0.44352,0.412681,0.018644,-1.40373,0.133913,-0.119841,1.31766,6.17842,4794.08
0.135235,0.486316,0.5,0.603379,0.448116,0.560009,-0.420142,0.411359,0.00889625,-1.40443,0.1146,-0.120019,1.43659,6.35214,4803.47
0.135235,0.486316,0.5,0.599132,0.452373,0.560251,-0.424334,0.425358,0.0241401,-1.39169,0.101827,-0.120502,1.61237,6.23485,4785.84
0.130831,0.483898,0.5,0.594611,0.456251,0.560474,-0.462927,0.397052,0.0227844,-1.39134,0.0829409,-0.120947,1.51862,5.97858,4786.76
0.12646,0.481382,0.5,0.590019,0.460496,0.560686,-0.458716,0.424156,0.0211807,-1.39068,0.062658,-0.121371,1.86064,6.03888,4789.06
0.122124,0.478771,0.5,0.585387,0.464502,0.560963,-0.462754,0.400117,0.0277248,-1.38979,0.0428079,-0.121926,1.78848,6.01205,4781.47
0.117823,0.476064,0.5,0.580756,0.468506,0.561113,-0.462712,0.400033,0.0149581,-1.3888,0.0226738,-0.122226,1.92842,5.9939,4794.9
0.113557,0.473262,0.5,0.575973,0.472446,0.561247,-0.477795,0.393611,0.013398,-1.38725,0.00244877,-0.122494,2.00616,5.88183,4793.26
0.109326,0.470367,0.5,0.57154,0.476405,0.561379,-0.442835,0.395555,0.0132372,-1.38664,-0.0181156,-0.122759,2.1521,6.13478,4795.55
0.10513,0.467379,0.5,0.566914,0.480258,0.561431,-0.4622,0.38495,0.00515673,-1.38535,-0.0386393,-0.122862,2.19609,5.95117,4801.76
0.10513,0.467379,0.5,0.561843,0.484128,0.561706,-0.50655,0.386582,0.027439,-1.37014,-0.0502481,-0.123411,2.28937,5.58839,4775.44
0.10097,0.464299,0.5,0.557044,0.487871,0.561874,-0.47951,0.373928,0.0167862,-1.36822,-0.0707157,-0.123747,2.32615,5.80313,4791.08
